Id,PID,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Slope,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Fence,SalePrice,MSsubclass_30,MSsubclass_40,MSsubclass_45,MSsubclass_50,MSsubclass_60,MSsubclass_70,MSsubclass_75,MSsubclass_80,MSsubclass_85,MSsubclass_90,MSsubclass_120,MSsubclass_150,MSsubclass_160,MSsubclass_180,MSsubclass_190,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConf_CulDSac,LotConf_FR2,LotConf_FR3,LotConf_Inside,ngbhd_Blueste,ngbhd_BrDale,ngbhd_BrkSide,ngbhd_ClearCr,ngbhd_CollgCr,ngbhd_Crawfor,ngbhd_Edwards,ngbhd_Gilbert,ngbhd_Greens,ngbhd_GrnHill,ngbhd_IDOTRR,ngbhd_Landmrk,ngbhd_MeadowV,ngbhd_Mitchel,ngbhd_NAmes,ngbhd_NPkVill,ngbhd_NWAmes,ngbhd_NoRidge,ngbhd_NridgHt,ngbhd_OldTown,ngbhd_SWISU,ngbhd_Sawyer,ngbhd_SawyerW,ngbhd_Somerst,ngbhd_StoneBr,ngbhd_Timber,ngbhd_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_CompShg,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,Ext1st_AsphShn,Ext1st_BrkComm,Ext1st_BrkFace,Ext1st_CBlock,Ext1st_CemntBd,Ext1st_HdBoard,Ext1st_ImStucc,Ext1st_MetalSd,Ext1st_Plywood,Ext1st_Stone,Ext1st_Stucco,Ext1st_VinylSd,Ext1st_Wd Sdng,Ext1st_WdShing,MasVType_BrkFace,MasVType_None,MasVType_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_1,GargType_Attchd,GargType_Basment,GargType_BuiltIn,GargType_CarPort,GargType_Detchd,GargType_NA,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Year_2007,Year_2008,Year_2009,Year_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD 
86,532376160,RL,65.0,8450,4,3,1Story,5,8,1965,2009,MetalSd,0.0,2,4,CBlock,3,3,1,6,4,224.0,894.0,5,5,894,0,894,1.0,0.0,1,0,3,1,2,8,1,4,1973.0,1,1.0,336.0,3,3,2,416,144,0,0,3,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1534,909277040,RL,69.0,11700,3,2,1.5Fin,5,6,1937,1995,Wd Shng,0.0,2,3,CBlock,3,3,1,4,1,336.0,942.0,5,5,1265,673,1938,0.0,0.0,2,0,4,1,3,6,1,4,1937.0,1,1.0,240.0,3,3,2,0,40,0,0,0,198000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2243,911103060,C (all),75.0,8250,4,3,2Story,5,6,1895,2006,VinylSd,0.0,2,4,CBlock,3,3,1,1,1,957.0,957.0,2,5,1034,957,1991,0.0,0.0,2,0,4,2,2,8,0,0,1979.0,0,0.0,0.0,0,0,0,0,0,133,0,0,119600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1957,535450190,RL,60.0,8064,4,3,1.5Fin,5,7,1949,2006,MetalSd,0.0,2,4,CBlock,3,3,2,1,1,672.0,672.0,5,5,672,252,924,0.0,0.0,1,0,3,1,2,8,1,1,2003.0,1,2.0,576.0,3,3,2,0,0,0,0,3,122900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
380,527355150,RL,80.0,9600,4,3,1Story,8,5,1981,1981,BrkFace,0.0,3,3,PConc,4,3,1,5,1,1420.0,2524.0,3,5,2524,0,2524,1.0,0.0,2,1,4,1,3,8,1,4,1981.0,2,2.0,542.0,3,3,2,474,120,0,0,3,278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2860,909276010,RL,69.0,11435,3,2,2Story,8,7,1929,1950,Stucco,0.0,2,3,PConc,4,3,1,1,1,792.0,792.0,2,5,792,725,1517,0.0,0.0,1,0,3,1,3,8,2,4,1931.0,1,2.0,400.0,3,3,2,0,0,0,0,0,230000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2517,533250130,RL,30.0,9549,3,3,1Story,8,5,1995,1996,BrkFace,0.0,3,4,PConc,4,4,3,2,6,0.0,1494.0,5,5,1494,0,1494,1.0,0.0,1,1,2,1,4,8,1,4,1995.0,2,2.0,481.0,3,3,2,0,30,0,216,0,270000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,535302070,RL,60.0,10950,4,3,1Story,6,6,1952,1952,Wd Sdng,0.0,2,3,CBlock,3,3,1,5,1,507.0,948.0,3,5,948,0,948,0.0,0.0,1,0,2,1,2,8,0,0,1952.0,1,2.0,410.0,3,3,0,0,48,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
820,906340110,RL,79.0,10637,4,3,1Story,8,5,2007,2008,VinylSd,336.0,3,3,PConc,5,3,4,6,1,417.0,1705.0,5,5,1718,0,1718,1.0,0.0,2,0,3,1,3,8,1,4,2007.0,3,3.0,826.0,3,3,2,208,44,0,0,0,297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
675,535426150,RL,80.0,9000,3,2,1Story,6,6,1958,1958,Wd Sdng,82.0,2,3,CBlock,4,3,4,1,1,160.0,160.0,2,5,1142,0,1142,0.0,0.0,1,0,2,1,2,8,1,4,1958.0,3,1.0,384.0,3,3,2,0,28,64,0,0,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2910,923225240,RM,41.0,2665,4,3,2Story,5,6,1977,1977,CmentBd,0.0,2,3,PConc,3,3,1,5,3,36.0,757.0,5,5,925,550,1475,0.0,0.0,2,0,4,1,2,8,1,3,1977.0,3,1.0,336.0,3,3,2,104,26,0,0,0,127000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,527358140,RL,105.0,11751,3,3,1Story,6,6,1977,1977,Plywood,480.0,2,3,CBlock,4,3,1,4,1,1139.0,1844.0,5,5,1844,0,1844,0.0,0.0,2,0,3,1,2,8,1,3,1977.0,3,2.0,546.0,3,3,2,0,122,0,0,3,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1873,534177210,RL,80.0,9600,4,3,1Story,7,6,1973,1973,HdBoard,320.0,2,3,CBlock,3,3,1,5,1,326.0,1242.0,2,5,1242,0,1242,0.0,0.0,1,1,3,1,2,8,1,3,1973.0,1,2.0,528.0,3,3,2,0,0,0,0,0,175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2125,907135050,RL,60.0,8428,2,3,1Story,5,7,1994,1994,VinylSd,0.0,2,4,PConc,4,4,1,6,1,570.0,990.0,5,5,990,0,990,1.0,0.0,1,0,3,1,2,8,0,0,1995.0,1,1.0,384.0,3,3,2,256,0,0,0,0,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1489,908102260,RL,75.0,9937,4,3,1Story,5,6,1965,1965,HdBoard,0.0,3,3,CBlock,3,3,1,4,2,136.0,1256.0,4,5,1256,0,1256,1.0,0.0,1,1,3,1,2,8,0,0,1965.0,2,1.0,276.0,3,3,2,736,68,0,0,0,147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2383,528110050,RL,107.0,13891,4,3,1Story,10,5,2006,2006,VinylSd,0.0,4,3,PConc,5,4,4,6,1,690.0,2076.0,5,5,2076,0,2076,1.0,0.0,2,1,2,1,4,8,1,4,2006.0,2,3.0,850.0,3,3,2,216,229,0,0,0,465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,923275040,RL,69.0,9101,3,3,SFoyer,5,6,1978,1978,Plywood,104.0,2,4,PConc,4,3,3,6,1,0.0,1097.0,5,5,1110,0,1110,1.0,0.0,1,0,1,1,3,8,1,3,1978.0,2,2.0,602.0,3,3,2,303,30,0,0,0,165500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1325,902406090,RM,81.0,12150,4,3,1.5Fin,5,5,1954,1954,MetalSd,335.0,2,3,BrkTil,3,3,1,1,1,1050.0,1050.0,5,3,1050,745,1795,0.0,0.0,2,0,4,1,2,8,0,0,1954.0,1,1.0,352.0,2,3,2,0,0,0,0,0,131500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1378,905102170,RL,70.0,11200,4,3,1Story,5,5,1965,1965,HdBoard,0.0,2,3,CBlock,3,3,1,3,1,134.0,1040.0,5,5,1040,0,1040,1.0,0.0,1,0,3,1,2,8,0,0,1965.0,1,1.0,384.0,3,3,2,0,0,0,0,0,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1537,909281110,RL,100.0,9670,3,2,2Story,8,6,1935,1950,Stucco,40.0,2,3,PConc,3,2,1,2,1,398.0,608.0,3,5,983,890,1873,0.0,0.0,1,1,4,1,2,8,2,4,1935.0,2,2.0,786.0,2,3,2,0,0,207,0,0,257076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
905,909101140,RL,60.0,10998,4,3,1.5Fin,5,5,1941,1960,Wd Sdng,0.0,2,3,CBlock,3,3,1,2,4,156.0,984.0,5,5,984,620,1604,0.0,0.0,2,0,3,1,2,6,0,0,1977.0,1,2.0,660.0,3,3,2,0,68,0,0,0,117000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1532,909275050,RL,60.0,7200,4,2,2Story,7,6,1931,2000,Wd Shng,0.0,2,2,BrkTil,4,3,1,1,1,776.0,776.0,3,5,851,651,1502,0.0,0.0,1,1,3,1,2,8,1,4,1931.0,3,1.0,270.0,3,3,1,0,0,112,0,3,149000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
132,534475100,RL,80.0,9920,4,3,1Story,5,5,1954,1954,HdBoard,110.0,2,3,CBlock,3,3,1,3,2,412.0,1056.0,3,5,1063,0,1063,1.0,0.0,1,0,3,1,2,8,0,0,1954.0,3,1.0,280.0,3,3,2,0,0,164,0,3,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1078,528188090,RL,36.0,2448,4,3,2Story,7,5,2003,2004,Wd Shng,106.0,3,3,PConc,4,3,1,1,1,764.0,764.0,5,5,764,862,1626,0.0,0.0,2,1,2,1,3,8,0,0,2003.0,3,2.0,474.0,3,3,2,0,27,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2511,533221080,FV,69.0,2998,4,3,2Story,6,5,2000,2000,MetalSd,513.0,3,3,PConc,4,3,1,6,1,403.0,756.0,5,5,768,756,1524,0.0,0.0,2,1,2,1,3,8,0,0,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,166000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,909250220,RL,65.0,7804,4,3,1.5Fin,4,3,1928,1950,Plywood,0.0,2,3,BrkTil,3,3,1,4,1,500.0,1122.0,3,5,1328,653,1981,1.0,0.0,2,0,4,1,3,6,2,3,1981.0,1,2.0,576.0,3,3,2,431,44,0,0,3,135000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2351,527356020,RL,80.0,16692,3,3,2Story,7,5,1978,1978,Plywood,184.0,2,3,CBlock,4,3,1,4,2,133.0,1392.0,3,5,1392,1392,2784,1.0,0.0,3,1,5,1,3,8,2,3,1978.0,3,2.0,564.0,3,3,2,0,112,0,440,3,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,923226250,RM,21.0,1476,4,3,2Story,4,7,1970,1970,CmentBd,0.0,2,3,CBlock,3,3,1,6,1,370.0,546.0,5,5,546,546,1092,0.0,0.0,1,1,3,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,200,26,0,0,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2586,535305120,RL,75.0,10170,4,3,1Story,6,6,1951,1951,Wd Sdng,522.0,2,3,CBlock,3,3,1,1,1,216.0,216.0,3,5,1575,0,1575,0.0,0.0,1,1,2,1,3,8,1,4,1951.0,1,2.0,400.0,3,3,2,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,905106140,RL,80.0,9364,4,3,2Story,6,7,1969,1969,HdBoard,143.0,2,3,CBlock,3,3,1,5,1,292.0,663.0,3,5,663,689,1352,0.0,0.0,1,1,4,1,2,8,0,0,1969.0,2,1.0,299.0,3,3,2,379,36,0,0,3,158000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
